model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,acc_at_1,acc_at_3,existing_acc,new_acc,overall_assignment_acc,n_train,n_test,n_existing,n_new
bowphs/PhilTa,ff1,sif,3,sif_abtt_fixed,10,0.001,0.3165829145728643,0.9695661509490279,0.05365145472266098,0.47662800550460815,0.0010936001781374216,0.47553440532647073,0.896875,0.925,0.884375,0.7962382445141066,0.8403755868544601,639,639,320,319
bowphs/PhilTa,ff1,sif,3,sif_abtt_optimal,3,0.001,0.4271356783919598,0.9655753465368481,0.05319547538557699,0.49922555685043335,0.0011800078209489584,0.4980455490294844,0.875,0.915625,0.79375,0.9278996865203761,0.8607198748043818,639,639,320,319
bowphs/PhilTa,ff1,sif,4,sif_only,10,0.001,0.9246231155778895,0.8096397157400796,0.035378659973265794,0.7886806726455688,0.6287072896957397,0.1599733829498291,0.6,0.65,0.171875,0.9341692789968652,0.5524256651017214,639,639,320,319
bowphs/PhilTa,ff1,sif,4,sif_abtt_fixed,10,0.001,0.3417085427135678,0.9714889037815682,0.05387114365536993,0.49869024753570557,0.0009813111973926425,0.4977089363383129,0.903125,0.925,0.88125,0.8213166144200627,0.8513302034428795,639,639,320,319
bowphs/PhilTa,ff1,sif,4,sif_abtt_optimal,7,0.001,0.35678391959798994,0.9690993278428635,0.0535981166813801,0.5043905377388,0.0009316487703472376,0.5034588889684528,0.896875,0.9125,0.878125,0.8244514106583072,0.8513302034428795,639,639,320,319
bowphs/PhilTa,ff1,sif,5,sif_only,10,0.001,0.8190954773869347,0.9151944771079036,0.047439083172087254,0.7413852214813232,0.472819447517395,0.2685657739639282,0.75625,0.81875,0.46875,0.890282131661442,0.6791862284820032,639,639,320,319
bowphs/PhilTa,ff1,sif,5,sif_abtt_fixed,10,0.001,0.32160804020100503,0.9632343288730953,0.0529279965587108,0.5014836192131042,0.0009792729979380965,0.5005043462151662,0.9,0.9125,0.89375,0.7774294670846394,0.8356807511737089,639,639,320,319
bowphs/PhilTa,ff1,sif,5,sif_abtt_optimal,5,0.001,0.3969849246231156,0.9717540164772496,0.05390143476932717,0.5238553881645203,0.0008589021163061261,0.5229964860482141,0.896875,0.9125,0.871875,0.8683385579937304,0.8701095461658842,639,639,320,319
bowphs/PhilTa,ff1,sif,6,sif_only,10,0.001,0.7537688442211056,0.9245844750058503,0.04851196086151718,0.7117536664009094,0.4018825590610504,0.309871107339859,0.80625,0.85625,0.634375,0.9184952978056427,0.7762128325508607,639,639,320,319
bowphs/PhilTa,ff1,sif,6,sif_abtt_fixed,10,0.001,0.3165829145728643,0.9733897777376037,0.05408833276233465,0.5079478621482849,0.0006025736802257597,0.5073452884680592,0.909375,0.921875,0.9125,0.8244514106583072,0.8685446009389671,639,639,320,319
bowphs/PhilTa,ff1,sif,6,sif_abtt_optimal,3,0.001,0.4371859296482412,0.9666686488176625,0.053320393371464526,0.5310843586921692,0.0008780297939665616,0.5302063288982026,0.890625,0.915625,0.84375,0.9122257053291536,0.8779342723004695,639,639,320,319
bowphs/PhilTa,ff1,sif,7,sif_only,10,0.001,0.7839195979899498,0.9378070813140723,0.05002274280827546,0.7348455190658569,0.39897027611732483,0.3358752429485321,0.846875,0.88125,0.590625,0.9717868338557993,0.7809076682316118,639,639,320,319
bowphs/PhilTa,ff1,sif,7,sif_abtt_fixed,10,0.001,0.35175879396984927,0.9680583446145599,0.05347917653966078,0.5093249678611755,0.0007006075466051698,0.5086243603145704,0.9125,0.925,0.890625,0.8840125391849529,0.8873239436619719,639,639,320,319
bowphs/PhilTa,ff1,sif,7,sif_abtt_optimal,3,0.001,0.45226130653266333,0.9738864658420299,0.05414508310367001,0.5402962565422058,0.0005878493539057672,0.5397084071883,0.90625,0.91875,0.85625,0.9467084639498433,0.9014084507042254,639,639,320,319
bowphs/PhilTa,ff1,sif,8,sif_only,10,0.001,0.7587939698492463,0.9376117531643293,0.05000042510210617,0.7228842973709106,0.3747423589229584,0.34814193844795227,0.853125,0.8875,0.653125,0.9310344827586207,0.7918622848200313,639,639,320,319
bowphs/PhilTa,ff1,sif,8,sif_abtt_fixed,10,0.001,0.32663316582914576,0.9601139121824813,0.05257146554715045,0.5091385841369629,0.0008412634488195181,0.5082973206881434,0.903125,0.928125,0.903125,0.8463949843260188,0.8748043818466353,639,639,320,319
bowphs/PhilTa,ff1,sif,8,sif_abtt_optimal,10,0.001,0.32663316582914576,0.9601139121824813,0.05257146554715045,0.5091385841369629,0.0008412634488195181,0.5082973206881434,0.903125,0.928125,0.903125,0.8463949843260188,0.8748043818466353,639,639,320,319
bowphs/PhilTa,ff1,sif,9,sif_only,10,0.001,0.7839195979899498,0.9352347979526682,0.04972884014084482,0.7246897220611572,0.4124804735183716,0.31220924854278564,0.8375,0.859375,0.54375,0.9561128526645768,0.7496087636932708,639,639,320,319
bowphs/PhilTa,ff1,sif,9,sif_abtt_fixed,10,0.001,0.36180904522613067,0.9656249888006257,0.053201147386554806,0.5001042485237122,0.0008187411003746092,0.49928550742333755,0.890625,0.909375,0.8875,0.8495297805642633,0.8685446009389671,639,639,320,319
bowphs/PhilTa,ff1,sif,9,sif_abtt_optimal,2,0.001,0.4170854271356784,0.9681673850415472,0.053491635226300516,0.5269328355789185,0.0009363939752802253,0.5259964416036382,0.884375,0.909375,0.865625,0.8307210031347962,0.8482003129890454,639,639,320,319
bowphs/PhilTa,ff1,sif,10,sif_only,10,0.001,0.8241206030150754,0.9140309257145112,0.047306138698189136,0.7502632737159729,0.4889799654483795,0.2612833082675934,0.771875,0.825,0.475,0.9247648902821317,0.6995305164319249,639,639,320,319
bowphs/PhilTa,ff1,sif,10,sif_abtt_fixed,10,0.001,0.33668341708542715,0.9670947891595278,0.05336908310178371,0.4743632376194,0.0008026560535654426,0.4735605815658346,0.8875,0.915625,0.88125,0.8620689655172413,0.8716744913928013,639,639,320,319
bowphs/PhilTa,ff1,sif,10,sif_abtt_optimal,2,0.001,0.4120603015075377,0.9737594842938646,0.05413057450936854,0.5029590725898743,0.0008443049155175686,0.5021147676743567,0.875,0.90625,0.84375,0.9028213166144201,0.8732394366197183,639,639,320,319
bowphs/PhilTa,ff1,sif,11,sif_only,10,0.001,0.914572864321608,0.8560041853472231,0.04067614838218152,0.8239149451255798,0.6586290001869202,0.16528594493865967,0.6375,0.68125,0.340625,0.9310344827586207,0.6353677621283255,639,639,320,319
bowphs/PhilTa,ff1,sif,11,sif_abtt_fixed,10,0.001,0.31155778894472363,0.9696842614865981,0.053664949737466154,0.45120352506637573,0.0008467485313303769,0.45035677653504536,0.878125,0.9,0.865625,0.7617554858934169,0.8137715179968701,639,639,320,319
bowphs/PhilTa,ff1,sif,11,sif_abtt_optimal,10,0.001,0.31155778894472363,0.9696842614865981,0.053664949737466154,0.45120352506637573,0.0008467485313303769,0.45035677653504536,0.878125,0.9,0.865625,0.7617554858934169,0.8137715179968701,639,639,320,319
bowphs/PhilTa,ff1,sif,12,sif_only,10,0.001,0.9045226130653267,0.859571205434067,0.041083707181505766,0.8118772506713867,0.6355416178703308,0.1763356328010559,0.653125,0.715625,0.325,0.9153605015673981,0.6197183098591549,639,639,320,319
bowphs/PhilTa,ff1,sif,12,sif_abtt_fixed,10,0.001,0.3165829145728643,0.957701660967319,0.05229584775274952,0.44380027055740356,0.0005174269899725914,0.443282843567431,0.871875,0.9,0.884375,0.7962382445141066,0.8403755868544601,639,639,320,319
bowphs/PhilTa,ff1,sif,12,sif_abtt_optimal,7,0.001,0.33668341708542715,0.9550198394289564,0.05198942952701347,0.4533218741416931,0.0004684520827140659,0.45285342205897905,0.865625,0.903125,0.871875,0.8150470219435737,0.8435054773082942,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,0,baseline,10,0.001,0.9195979899497487,0.9101239755807846,0.04685974034138189,0.8388643264770508,0.6367277503013611,0.2021365761756897,0.6625,0.75,0.34375,0.9623824451410659,0.6525821596244131,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,0,whitening,10,0.001,0.0,0.5536931963861671,0.006134850902255821,0.14582113921642303,0.011306267231702805,0.13451487198472023,0.09375,0.121875,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,1,baseline,10,0.001,0.9798994974874372,0.842996407926498,0.039189912247209004,0.9401420950889587,0.8692035675048828,0.07093852758407593,0.503125,0.5875,0.3375,0.8934169278996865,0.6150234741784038,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,1,whitening,10,0.001,0.0,0.551314371846837,0.005863051944374436,0.03455430641770363,-0.0015637970063835382,0.03611810342408717,0.134375,0.15625,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,2,baseline,10,0.001,0.9899497487437187,0.8545136343450843,0.04050584175049268,0.9696821570396423,0.9308351874351501,0.03884696960449219,0.4875,0.571875,0.309375,0.896551724137931,0.6025039123630673,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,2,whitening,10,0.001,0.0,0.5560224892728245,0.006400989635991255,0.11327742785215378,-0.0016436222940683365,0.11492105014622211,0.15,0.175,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,3,baseline,10,0.001,0.9798994974874372,0.8743432189132246,0.04277152051893002,0.9522238969802856,0.8856297731399536,0.06659412384033203,0.565625,0.6625,0.375,0.8714733542319749,0.622848200312989,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,3,whitening,10,0.001,0.0,0.5444809394723205,0.005082281379543015,0.10786932706832886,-0.0013101132353767753,0.10917944030370563,0.15625,0.178125,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,4,baseline,10,0.001,0.9798994974874372,0.8765529080123986,0.0430239940722664,0.9458608627319336,0.8691967129707336,0.07666414976119995,0.509375,0.60625,0.28125,0.9561128526645768,0.6181533646322379,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,4,whitening,10,0.001,0.0,0.5678343062464879,0.0077505783292732625,0.18211820721626282,-0.0014783224323764443,0.18359652964863926,0.146875,0.165625,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,5,baseline,10,0.001,0.9748743718592965,0.8793530502494302,0.04334393132530127,0.9477906823158264,0.8778770565986633,0.06991362571716309,0.5625,0.653125,0.428125,0.8808777429467085,0.6541471048513302,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,5,whitening,10,0.001,0.0,0.568654885787619,0.007844335884639763,0.16203084588050842,0.0016739603597670794,0.16035688552074134,0.15,0.171875,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,6,baseline,10,0.001,0.9698492462311558,0.90387943672755,0.04614625494035688,0.9433489441871643,0.8617997169494629,0.08154922723770142,0.684375,0.778125,0.425,0.9247648902821317,0.6744913928012519,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,6,whitening,10,0.001,0.0,0.5779200369317206,0.008902950142020232,0.20694874227046967,0.001848783460445702,0.20509995881002396,0.15625,0.184375,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,7,baseline,10,0.001,0.9798994974874372,0.8958175131800874,0.04522511970666799,0.9487582445144653,0.8590764999389648,0.08968174457550049,0.615625,0.74375,0.315625,0.9498432601880877,0.6322378716744914,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,7,whitening,10,0.001,0.0,0.5547623080183892,0.006257005365272197,0.13397791981697083,0.0038735326379537582,0.13010438717901707,0.128125,0.15,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,8,baseline,10,0.001,0.9849246231155779,0.8889159111817606,0.04443655991296097,0.9566165208816528,0.8762071132659912,0.08040940761566162,0.60625,0.715625,0.334375,0.9059561128526645,0.6197183098591549,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,8,whitening,10,0.001,0.0,0.5529858826162215,0.0060540345445529425,0.12389398366212845,-0.0016929605044424534,0.1255869441665709,0.109375,0.140625,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,9,baseline,10,0.001,0.9798994974874372,0.9162712209063482,0.04756210922723951,0.952743411064148,0.8613237738609314,0.09141963720321655,0.7875,0.84375,0.346875,0.9686520376175548,0.6572769953051644,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,9,whitening,10,0.001,0.0,0.5630232651876015,0.007200880780489077,0.10982885211706161,0.0029911366291344166,0.1068377154879272,0.134375,0.15,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,10,baseline,10,0.001,0.9698492462311558,0.9290387841910539,0.04902089909553708,0.9502725601196289,0.8468363285064697,0.10343623161315918,0.8,0.859375,0.509375,0.9278996865203761,0.7183098591549296,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,10,whitening,10,0.001,0.0,0.5511089670254581,0.005839583016072525,0.1345580369234085,-0.0006040196749381721,0.13516205659834668,0.128125,0.153125,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,11,baseline,10,0.001,0.9748743718592965,0.9479274222139573,0.051179067663873756,0.9721193313598633,0.9126370549201965,0.05948227643966675,0.865625,0.8875,0.796875,0.9184952978056427,0.8575899843505478,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,11,whitening,10,0.001,0.0,0.5647874791238132,0.007402455428611555,0.17028313875198364,-0.0007729522767476737,0.17105609102873132,0.1375,0.153125,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,12,baseline,10,0.001,0.9195979899497487,0.9429969211620237,0.05061572093732316,0.9065139293670654,0.723953366279602,0.18256056308746338,0.878125,0.89375,0.803125,0.9122257053291536,0.8575899843505478,639,639,320,319
sentence-transformers/LaBSE,hidden,mean,12,whitening,10,0.001,0.0,0.5754545928363205,0.008621253258502036,0.21370090544223785,0.003085131524130702,0.21061577391810715,0.1375,0.165625,1.0,0.0,0.5007824726134585,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,0,sif_only,10,0.001,0.8743718592964824,0.9045910311472464,0.04622755994004203,0.7913805842399597,0.5568869709968567,0.23449361324310303,0.759375,0.784375,0.440625,0.9623824451410659,0.701095461658842,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,0,sif_abtt_fixed,10,0.001,0.3768844221105528,0.9725309267542557,0.05399020259568406,0.4927082359790802,0.0010541019728407264,0.4916541340062395,0.8875,0.921875,0.8125,0.8808777429467085,0.8466353677621283,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,0,sif_abtt_optimal,7,0.001,0.37185929648241206,0.9710284076305911,0.05381852851617371,0.4988851249217987,0.0010928669944405556,0.49779225792735815,0.89375,0.921875,0.825,0.8526645768025078,0.838810641627543,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,1,sif_only,10,0.001,0.9748743718592965,0.8412322714180596,0.03898834641922209,0.9295854568481445,0.8528852462768555,0.07670021057128906,0.6125,0.665625,0.328125,0.9310344827586207,0.6291079812206573,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,1,sif_abtt_fixed,10,0.001,0.3919597989949749,0.9667600246512332,0.053330833745813176,0.48413509130477905,0.0008710593683645129,0.48326403193641454,0.865625,0.90625,0.803125,0.8714733542319749,0.837245696400626,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,1,sif_abtt_optimal,7,0.001,0.40703517587939697,0.9626397056965914,0.05286005640082982,0.48711350560188293,0.0013480496127158403,0.4857654559891671,0.85,0.903125,0.775,0.8714733542319749,0.8231611893583725,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,2,sif_only,10,0.001,0.9899497487437187,0.8556211612139596,0.04063238500224344,0.9640643000602722,0.9208326935768127,0.04323160648345947,0.565625,0.621875,0.20625,0.9780564263322884,0.5915492957746479,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,2,sif_abtt_fixed,10,0.001,0.4371859296482412,0.958783315898811,0.05241943494161617,0.5010335445404053,0.0005653998232446611,0.5004681447171606,0.85,0.90625,0.803125,0.9153605015673981,0.8591549295774648,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,2,sif_abtt_optimal,10,0.001,0.4371859296482412,0.958783315898811,0.05241943494161617,0.5010335445404053,0.0005653998232446611,0.5004681447171606,0.85,0.90625,0.803125,0.9153605015673981,0.8591549295774648,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,3,sif_only,10,0.001,0.9748743718592965,0.8754883093132471,0.04290235568586858,0.9449252486228943,0.8738722205162048,0.07105302810668945,0.640625,0.709375,0.409375,0.896551724137931,0.6525821596244131,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,3,sif_abtt_fixed,10,0.001,0.4170854271356784,0.9603200138538197,0.05259501420896571,0.5056262612342834,0.0011756343301385641,0.5044506269041449,0.840625,0.871875,0.85625,0.8526645768025078,0.8544600938967136,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,3,sif_abtt_optimal,7,0.001,0.4020100502512563,0.9622211090320647,0.05281222859222724,0.5239902138710022,0.001026876620016992,0.5229633372509852,0.85,0.890625,0.890625,0.7774294670846394,0.8341158059467919,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,4,sif_only,10,0.001,0.9698492462311558,0.8786939076155701,0.043268619335478424,0.9368727207183838,0.8555727601051331,0.08129996061325073,0.584375,0.665625,0.4125,0.896551724137931,0.6541471048513302,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,4,sif_abtt_fixed,10,0.001,0.3869346733668342,0.9572382557442891,0.052242900230252055,0.4981287717819214,0.001240262994542718,0.49688850878737867,0.84375,0.88125,0.875,0.8244514106583072,0.8497652582159625,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,4,sif_abtt_optimal,7,0.001,0.4371859296482412,0.9593849739415724,0.052488178885732005,0.5037953853607178,0.0014606559416279197,0.5023347294190899,0.828125,0.890625,0.825,0.8495297805642633,0.837245696400626,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,5,sif_only,10,0.001,0.9748743718592965,0.8798111240172148,0.0433962696890478,0.9402768015861511,0.8659915924072266,0.07428520917892456,0.596875,0.6875,0.325,0.9529780564263323,0.6384976525821596,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,5,sif_abtt_fixed,10,0.001,0.4120603015075377,0.9574993421957606,0.052272731315608764,0.49070677161216736,0.000981481745839119,0.48972528986632824,0.828125,0.875,0.85,0.8495297805642633,0.8497652582159625,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,5,sif_abtt_optimal,5,0.001,0.5376884422110553,0.9552391038217508,0.05201448212848131,0.5148044228553772,0.0012069358490407467,0.5135974870063365,0.828125,0.8875,0.684375,0.9310344827586207,0.8075117370892019,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,6,sif_only,10,0.001,0.964824120603015,0.9017902473658076,0.045907549385825044,0.9363084435462952,0.8511615991592407,0.08514684438705444,0.7125,0.78125,0.440625,0.9467084639498433,0.6932707355242567,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,6,sif_abtt_fixed,10,0.001,0.4371859296482412,0.9649620743280961,0.05312540443588448,0.5119273662567139,0.0012421532301232219,0.5106852130265906,0.846875,0.903125,0.80625,0.8808777429467085,0.8435054773082942,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,6,sif_abtt_optimal,3,0.001,0.5125628140703518,0.964483061878197,0.05307067367065477,0.5425847768783569,0.0011092161294072866,0.5414755607489496,0.834375,0.884375,0.784375,0.8746081504702194,0.8294209702660407,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,7,sif_only,10,0.001,0.9748743718592965,0.896552258503992,0.04530906987088586,0.944198727607727,0.8566005229949951,0.08759820461273193,0.65,0.75,0.35,0.9341692789968652,0.6416275430359938,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,7,sif_abtt_fixed,10,0.001,0.3919597989949749,0.9612392585003195,0.05270004480461384,0.5006484985351562,0.0011783053632825613,0.4994701931718737,0.834375,0.88125,0.875,0.7554858934169278,0.8153364632237872,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,7,sif_abtt_optimal,3,0.001,0.5527638190954774,0.9652989072640481,0.05316389012522922,0.5216415524482727,0.0015045362524688244,0.5201370161958039,0.790625,0.8625,0.6375,0.8934169278996865,0.7652582159624414,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,8,sif_only,10,0.001,0.9849246231155779,0.8895348356179615,0.04450727667204428,0.9539286494255066,0.8767364025115967,0.07719224691390991,0.609375,0.70625,0.25,0.9592476489028213,0.6040688575899843,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,8,sif_abtt_fixed,10,0.001,0.40703517587939697,0.9573276295168653,0.0522531118541162,0.4989362955093384,0.0009963548509404063,0.497939940658398,0.821875,0.871875,0.86875,0.8244514106583072,0.8466353677621283,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,8,sif_abtt_optimal,3,0.001,0.5125628140703518,0.9642498051806613,0.053044022343421975,0.5126409530639648,0.001978159649297595,0.5106627934146672,0.7625,0.846875,0.728125,0.8119122257053292,0.7699530516431925,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,9,sif_only,10,0.001,0.9748743718592965,0.9132212081838591,0.047213622397114255,0.9506743550300598,0.8651890754699707,0.08548527956008911,0.75625,0.83125,0.4375,0.9184952978056427,0.6776212832550861,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,9,sif_abtt_fixed,10,0.001,0.44221105527638194,0.9671716196328339,0.053377861559626136,0.5400276780128479,0.0007931090076453984,0.5392345690052025,0.846875,0.884375,0.84375,0.8589341692789969,0.8513302034428795,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,9,sif_abtt_optimal,10,0.001,0.44221105527638194,0.9671716196328339,0.053377861559626136,0.5400276780128479,0.0007931090076453984,0.5392345690052025,0.846875,0.884375,0.84375,0.8589341692789969,0.8513302034428795,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,10,sif_only,10,0.001,0.9698492462311558,0.9295958327753003,0.04908454607443518,0.947827160358429,0.8484693765640259,0.09935778379440308,0.80625,0.85625,0.48125,0.9561128526645768,0.7183098591549296,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,10,sif_abtt_fixed,10,0.001,0.4723618090452261,0.9657141192287716,0.053211331206492844,0.5652949213981628,0.0007390393293462694,0.5645558820688166,0.86875,0.9,0.85,0.8808777429467085,0.865414710485133,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,10,sif_abtt_optimal,2,0.001,0.5628140703517588,0.968376417907159,0.05351551879904652,0.6040627360343933,0.000433021632488817,0.6036297144019045,0.859375,0.884375,0.803125,0.8401253918495298,0.8215962441314554,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,11,sif_only,10,0.001,0.9748743718592965,0.948565725715697,0.05125199862657463,0.9706000089645386,0.9139782786369324,0.0566217303276062,0.853125,0.871875,0.7125,0.9341692789968652,0.8231611893583725,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,11,sif_abtt_fixed,10,0.001,0.4321608040201005,0.9678766769362441,0.05345841964481677,0.5973365306854248,0.0005322190118022263,0.5968043116736226,0.909375,0.921875,0.903125,0.8338557993730408,0.8685446009389671,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,11,sif_abtt_optimal,2,0.001,0.5728643216080402,0.9751159967593601,0.05428556623306185,0.6478549242019653,0.0014051584294065833,0.6464497657725587,0.896875,0.928125,0.86875,0.9184952978056427,0.8935837245696401,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,12,sif_only,10,0.001,0.9195979899497487,0.9420174377079185,0.05050380760608627,0.9056128859519958,0.723293125629425,0.1823197603225708,0.884375,0.890625,0.784375,0.9216300940438872,0.8528951486697965,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,12,sif_abtt_fixed,10,0.001,0.4321608040201005,0.9696635550878033,0.053662583876095515,0.5833181142807007,0.0012222700752317905,0.5820958442054689,0.9,0.9125,0.903125,0.8401253918495298,0.8716744913928013,639,639,320,319
sentence-transformers/LaBSE,hidden,sif,12,sif_abtt_optimal,1,0.001,0.5477386934673367,0.9782294338892692,0.05464129977746123,0.6448190808296204,0.003371784696355462,0.6414472961332649,0.896875,0.9125,0.875,0.8463949843260188,0.8607198748043818,639,639,320,319
